,id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
598917,bK06G01C,3329371,       (2006 GC1),2006 GC1,,,Y,Y,21.0,,,,14,2459000.5,59000,20200531.0,J2000,0.8168164292206972,1.704627079932856,0.3122596753491965,5.969364850009273,196.2004346391814,232.8282291582395,158.3736408808059,3.096994484516514,0.4428534157541487,2458642.8790914854,20190608.3790915,812.9100672892969,2.22562646759561,0.00942751,3.6689040667,0.00020228,0.0007644,0.00020494,0.003696,0.0029114,0.0092715,1.7294,0.0013888,0.00029788,3.6646,0.54679,APO,0.7427199999999999
599116,bK06H02C,3330049,       (2006 HC2),2006 HC2,,,Y,Y,21.8,,,,19,2459000.5,59000,20200531.0,J2000,0.4871367019197287,1.7096785600756732,0.8768313849775387,3.7484886631928735,198.20246385908482,66.66380889382376,91.01043182881511,2.542525735173806,0.4408921593715382,2458794.0766606545,20191106.5766607,816.5262011308059,2.23552690247996,0.015809200000000002,6.1524663639999995,7.0357e-08,2.7814999999999998e-08,1.1087e-07,2.7626999999999998e-05,8.2935e-05,8.873899999999999e-05,6.5641e-05,4.1364e-08,1.0759e-08,0.00014397,1.9926e-05,APO,0.79632
599117,bK06H02D,3330050,       (2006 HD2),2006 HD2,,,Y,Y,20.9,,,,17,2459000.5,59000,20200531.0,J2000,0.6030644331188901,2.02911689285499,0.8054286641334316,4.0183350640501025,30.31659016717927,95.72739499470768,342.9297219848301,3.2528051215765483,0.3409914378468612,2459050.5607232926,20200720.0607233,1055.744983725004,2.89047223470227,0.0274591,10.686257947,2.1033e-07,3.0568e-07,5.3471e-07,5.9496e-05,0.00014312,0.00021625,0.00030017,4.9002e-07,7.705300000000001e-08,0.00089154,0.00023856,APO,0.59465
599123,bK06H05V,3330155,       (2006 HV5),2006 HV5,,,Y,Y,19.8,,,,32,2459000.5,59000,20200531.0,J2000,0.31622144007910497,0.8422631897204821,0.5759215109414507,32.0010683288444,35.96063570719416,317.5270865247018,338.5876960493046,1.108604868499513,1.275065053273924,2459017.293107062,20200616.7931071,282.3385356501183,0.7730007820674009,0.0156731,6.099500327,2.8277e-07,4.6265e-09,2.3543000000000004e-07,4.8306e-05,2.3876e-05,2.2422e-05,3.4904e-05,6.089600000000001e-09,1.0506e-08,2.7386e-05,2.3263e-06,ATE,0.40153
599188,bK06H30Q,3330680,       (2006 HQ30),2006 HQ30,,,Y,Y,21.2,,,,39,2459000.5,59000,20200531.0,J2000,0.6070359984428724,2.5958124759639256,1.020060857846699,12.02222045521405,85.49715521465757,180.0525171608852,115.00949186181342,4.171564094081152,0.2356644644794033,2458512.4777938696,20190128.9777939,1527.5956041792779,4.18232882732177,0.00425283,1.6550738511,5.4605e-05,0.00022405,5.3701999999999995e-05,0.00060273,0.00045945,0.0015061,0.1692,0.00036005,3.0511e-05,0.6548,0.19777,AMO,0.43211000000000005
599190,bK06H30T,3330683,       (2006 HT30),2006 HT30,,,Y,Y,20.2,,,,24,2459000.5,59000,20200531.0,J2000,0.6176543747819178,2.566312957174369,0.9812185321160994,1.640084919693149,73.59879083020962,224.0402535317167,129.6758187592522,4.151407382232638,0.2397395296089692,2458459.5970501574,20181207.097050197,1501.6297086558209,4.1112380798242905,0.00963332,3.7489991444,1.5896e-07,5.6961e-08,3.8979e-07,1.3807e-05,0.00046468,0.00046130000000000005,5.2069e-05,9.214299999999999e-08,7.981699999999999e-09,0.00019927,4.9993999999999996e-05,APO,0.564
599250,bK06H57W,3331094,       (2006 HW57),2006 HW57,,,Y,Y,20.4,,,,60,2459000.5,59000,20200531.0,J2000,0.5189378751938174,2.14668998068397,1.032691243407974,7.11841305378237,250.945105290457,34.0432013266683,150.8417685557611,3.260688717959966,0.3133647054803385,2458519.138296152,20190204.6382962,1148.821145789782,3.14530087827456,0.0492531,19.167828927000002,3.8345e-08,1.7241e-07,3.5931e-08,5.2785e-06,3.277e-05,3.3724e-05,0.00019033,2.6188e-07,3.7752e-08,0.00054938,0.0001384,AMO,0.49118999999999996
600213,bK06K21K,3333737,       (2006 KK21),2006 KK21,,,Y,Y,20.4,,,,19,2459000.5,59000,20200531.0,J2000,0.8719022272004416,2.7216657417968415,0.3486393198290333,12.436241015449061,189.74233003223333,284.97623965531847,57.90229569208809,5.09469216376465,0.2195087788522327,2458736.7187699517,20190910.21877,1640.0255237278782,4.49014517105511,0.0317718,12.364631405999999,1.252e-06,2.3123e-07,3.3819e-06,0.00037269,0.0036368000000000004,0.0034963999999999998,0.00023756,4.3284999999999996e-07,2.7974e-08,0.0010488,0.00020901,APO,0.56485
600320,bK06K40D,3334436,       (2006 KD40),2006 KD40,,,Y,Y,18.5,,,,JPL 32,2459000.5,59000,20200531.0,J2000,0.5128259777533227,2.016749256858617,0.9825078473268096,21.10772212353972,86.71076112494684,217.9089599386295,303.21695047752485,3.050990666390424,0.3441329168255527,2459165.5032494604,20201112.0032495,1046.107426516513,2.8640860411129703,0.0359414,13.987314637999999,8.3267e-08,5.7526999999999996e-08,1.5401e-07,2.433e-05,1.734e-05,2.8701e-05,8.0359e-05,8.7028e-08,1.4724e-08,0.00024056,4.476e-05,APO,0.39158000000000004
600546,bK06K86Y,3334817,       (2006 KY86),2006 KY86,,,Y,Y,19.8,,,,JPL 58,2459000.5,59000,20200531.0,J2000,0.6451666237738234,2.3005178195283644,0.8163005049717313,7.408237132642622,222.70784983276488,321.1935090815747,21.418542004513487,3.784735134084996,0.2824656693030734,2458924.6729373443,20200316.1729373,1274.491165203286,3.48936663984473,0.044159500000000004,17.185552615,3.3086e-08,7.5434e-09,7.8317e-08,1.4303e-05,0.00010549,9.8619e-05,7.6148e-06,1.2409999999999998e-08,1.3893e-09,2.673e-05,6.2685e-06,APO,0.41873999999999995
600559,bK06K89N,3335049,       (2006 KN89),2006 KN89,,,Y,Y,21.4,,,,JPL 12,2453887.5,53887,20060601.0,J2000,0.5313494519732971,1.791791056842436,0.8397238607385531,5.818472488880869,217.6468421388289,108.31645180578958,337.4764255453595,2.743858252946319,0.4109349002407747,2453942.3105659597,20060725.810566,876.0511696355528,2.3984973843547,0.0247707,9.640013319,0.0020578000000000003,0.0072741,0.00027809,0.020384,0.037857999999999996,0.050980000000000004,0.16197,0.011139,0.0025024,0.060384,5.3348,APO,0.39615
601000,bK06L00K,3335424,       (2006 LK),2006 LK,,,Y,Y,19.7,,,,18,2459000.5,59000,20200531.0,J2000,0.6388924261708184,2.854871268347073,1.03091563730745,10.17885248698404,157.7822453065536,194.2523326903666,295.4958024863253,4.678826899386697,0.2043263039442575,2459316.1920879423,20210411.6920879,1761.88769165135,4.82378560342601,0.032000400000000005,12.453595668,3.821e-07,9.553e-08,1.0984e-06,1.8343e-05,0.00033268,0.00032712,4.1633e-05,1.5656e-07,1.0256000000000001e-08,0.00021848,8.8434e-05,AMO,0.70809
601004,bK06L01D,3335613,       (2006 LD1),2006 LD1,,,Y,Y,20.9,,,,JPL 10,2453896.5,53896,20060610.0,J2000,0.6985874910238739,2.3322952915383484,0.7029829754957791,5.962256008074836,66.9002609110395,274.54461200436697,345.7941931857188,3.961607607580917,0.2767124952461222,2453947.837785818,20060731.3377858,1300.989316293063,3.5619146236634203,0.0225783,8.786797011,0.0022449,0.015684,0.00050846,0.01867,0.0089165,0.016638999999999998,0.16037,0.026639999999999997,0.0027911999999999998,0.061702,13.123,APO,0.47355
601153,bK06O01N,3337561,       (2006 ON1),2006 ON1,,,Y,Y,21.3,,,,27,2459000.5,59000,20200531.0,J2000,0.6089266445407536,2.556315515666542,0.999706886324248,3.501809276808377,287.74769702346964,51.58193538483147,134.8158740180621,4.112924145008836,0.2411472923239116,2458441.4397148155,20181118.9397148,1492.863538009144,4.08723761261915,0.034010900000000004,13.236021953,2.0657e-08,2.2867000000000002e-08,5.0059e-08,6.7699e-06,7.036600000000001e-05,7.3458e-05,1.7668e-05,3.6791e-08,3.2356999999999995e-09,6.5795e-05,2.0031e-05,APO,0.50553
601365,bK06P01A,3337992,       (2006 PA1),2006 PA1,,,Y,Y,19.7,,,,58,2459000.5,59000,20200531.0,J2000,0.5503930898152898,2.0338563543681882,0.91443587124702,2.430463171659764,322.2465716233029,85.82972378255457,240.7823781669349,3.1532768374893565,0.3398002225051485,2459351.3462147377,20210516.8462147,1059.446039634495,2.90060517353729,0.029864799999999997,11.622484215999998,2.8104e-08,5.7512999999999994e-08,4.9282000000000004e-08,9.0876e-06,0.00011929,0.00011836,7.4941e-05,8.916800000000001e-08,1.4413e-08,0.00023539,4.4938e-05,APO,0.5140899999999999
601409,bK06P17Y,3338136,       (2006 PY17),2006 PY17,,,Y,Y,19.1,,,,JPL 53,2459000.5,59000,20200531.0,J2000,0.6407905804781039,1.8953000738088992,0.6808096393327016,2.8480535281504666,310.0666948314887,133.0847288061775,59.48502056859974,3.109790508285097,0.3777348932481349,2458843.021774843,20191225.521774802,953.049364606926,2.60930695306482,0.025742900000000003,10.018364392999999,4.7154999999999994e-08,1.4557e-08,8.5329e-08,4.7491e-06,0.00013440000000000001,0.00013662,1.5632000000000002e-05,2.3885000000000002e-08,4.3518e-09,4.0104e-05,1.098e-05,APO,0.55547
601596,bK06Q23Q,3338368,       (2006 QQ23),2006 QQ23,,,Y,Y,20.0,,,,20,2459000.5,59000,20200531.0,J2000,0.2843782614991486,0.803632352540634,0.5750967812406577,3.458149302471379,4.214716946145403,125.3007468757557,234.96645983494142,1.032167923840611,1.368100354996293,2459091.8920822465,20200830.3920822,263.13859117518865,0.720434198973823,0.033168,12.90799056,8.2265e-08,7.7582e-09,6.812199999999999e-08,1.5199000000000001e-05,0.00033444,0.00032988,6.7963e-05,9.9644e-09,1.9811e-08,4.9757e-05,3.8105e-06,ATE,0.43137
602633,bK06R00Z,3341129,       (2006 RZ),2006 RZ,,,Y,Y,20.3,,,,57,2459000.5,59000,20200531.0,J2000,0.6423132882001715,2.464061250313821,0.8813619662981246,9.016326059547431,197.4297137509164,221.09264621,182.824944362683,4.0467605343295165,0.2548160769927413,2459695.805640556,20220426.3056406,1412.783699712381,3.86799096430494,0.0110545,4.302079765,1.9217e-08,6.182100000000001e-08,3.317e-08,4.2519e-06,3.321e-06,6.7401999999999994e-06,5.0118000000000004e-05,1.0152999999999998e-07,9.5896e-09,0.00022285,5.3168e-05,APO,0.32338
602638,bK06R01K,3341200,       (2006 RK1),2006 RK1,,,Y,Y,21.8,,,,12,2459000.5,59000,20200531.0,J2000,0.5173607553804144,1.9491966887412542,0.9407588174690764,9.569366685066832,153.74478476661332,131.87775470616302,31.860426980928178,2.9576345600134317,0.3621767576948835,2458912.5307244896,20200304.0307245,993.9897918664419,2.72139573406281,0.025877499999999998,10.070746675,0.00065681,0.0025256,6.4575e-05,0.008532099999999999,0.012742,0.022134,3.8329,0.0038323,0.00070392,10.412,1.9319,APO,0.56177
604098,bK06SD4S,3346460,       (2006 SS134),2006 SS134,,,Y,Y,21.4,,,,30,2459000.5,59000,20200531.0,J2000,0.4420504340951723,1.1714994414654618,0.6536376048234027,19.535590948296512,9.02746223781899,256.1078476791374,332.1465015770262,1.6893612781075218,0.7773040760631816,2459036.3334650244,20200705.833465,463.139215509193,1.26800606573359,0.029999599999999998,11.674944332,2.2208000000000001e-07,5.04e-08,2.8574e-07,2.6955e-05,7.1961000000000004e-06,2.6365e-05,0.00024524,7.2679e-08,5.0162e-08,0.00031781,2.9888000000000003e-05,APO,0.5068199999999999
606565,bK06T07U,3350633,       (2006 TU7),2006 TU7,,,Y,Y,21.9,,,,JPL 32,2456520.5,56520,20130816.0,J2000,0.4701239813633475,0.8507116387745115,0.4507716961617002,2.9123878541462385,91.88885411524352,68.6301070310856,160.21657762368568,1.250651581387323,1.2561182113537082,2456392.9510351205,20130410.4510351,286.59723005849185,0.7846604519055219,0.022840400000000004,8.888798468,7.747e-08,2.7956999999999998e-09,6.7022e-08,3.8256e-06,0.00013701,0.00012984,2.0135e-05,4.11e-09,6.192e-09,1.6393e-05,1.4128e-06,ATE,0.42677
606567,bK06T08A,3350634,       (2006 TA8),2006 TA8,,,Y,Y,20.9,,,,JPL 14,2454024.5,54024,20061016.0,J2000,0.6862754386746921,2.917313627991826,0.9152329381900784,21.597680354350057,208.017357069328,218.0229654695599,353.9212595955407,4.919394317793573,0.1978014143897369,2454055.2315315376,20061115.7315315,1820.007208293648,4.982908167812861,0.00515498,2.0061635666,0.0038859000000000003,0.035756,0.00011899,0.068881,0.01047,0.033519,0.12337000000000001,0.06029400000000001,0.0036365000000000004,0.058727999999999995,33.46,APO,0.6666
607356,bK06U00O,3351222,       (2006 UO),2006 UO,,,Y,Y,21.0,,,,19,2459000.5,59000,20200531.0,J2000,0.6674840004647301,2.823234171713174,0.9387705325293356,2.291321458179325,25.665116919643932,78.11457288643012,299.11549591941446,4.707697810897011,0.2077704215523895,2459293.5373997693,20210320.037399802,1732.6816652255081,4.743823860987019,0.030075400000000002,11.704443418,1.8212e-05,0.00011554,1.2997000000000001e-05,3.7593000000000004e-05,0.00039759,0.00064132,0.06276799999999999,0.00019267,1.2755e-05,0.32009,0.10637,APO,0.79584
607418,bK06U17F,3351835,       (2006 UF17),2006 UF17,,,Y,Y,21.6,,,,22,2459000.5,59000,20200531.0,J2000,0.811317240675925,2.478101938655357,0.4675751116718322,3.7265325435691916,47.650047236287506,235.76473047985112,189.1386860990155,4.488628765638881,0.2526535022344869,2459676.767347928,20220407.2673479,1424.876349688931,3.9010988355617595,0.0258736,10.069228912,6.3793e-08,5.1546000000000004e-08,1.6675e-07,9.8398e-06,0.00013283,0.00013961,1.4548e-05,9.3366e-08,7.883e-09,7.384399999999999e-05,4.4457e-05,APO,0.67632
607422,bK06U17Q,3352549,       (2006 UQ17),2006 UQ17,,,Y,Y,21.9,,,,85,2459000.5,59000,20200531.0,J2000,0.3809192002023367,1.6238610261358133,1.005301182820413,1.7433909399471283,82.11189621242332,10.324321018731641,176.65102771560032,2.242420869451212,0.4763002243504688,2458629.6183193196,20190526.1183193,755.8258039683532,2.06933827232951,0.0224982,8.755624494,5.1952999999999995e-08,1.307e-07,1.2213e-08,1.7866e-06,2.8784e-05,2.8861e-05,0.000288,1.8047999999999999e-07,5.7503e-08,0.00055988,9.124899999999999e-05,APO,0.47258
609892,bK06V13G,3358522,       (2006 VG13),2006 VG13,,,Y,Y,21.5,,,,18,2459000.5,59000,20200531.0,J2000,0.3035710003039166,0.8175278045582837,0.5693500711522607,5.8612817171248786,96.59894072726074,115.1833420944269,321.689015099774,1.065705537964307,1.333368759941677,2459029.232475254,20200628.732475303,269.9928263024153,0.739200072012088,0.0455547,17.728522599,5.561500000000001e-07,2.4798e-08,4.693e-07,2.8831999999999998e-05,0.00018535,0.0001846,0.00041549,3.2326e-08,6.0668e-08,0.00031287,1.2285e-05,ATE,0.8275100000000001
609895,bK06V13T,3358672,       (2006 VT13),2006 VT13,,,Y,Y,20.8,,,,22,2459000.5,59000,20200531.0,J2000,0.6244818960552058,2.5832700187642064,0.9700646594237676,2.1109166871005534,321.609443506517,43.95267841430356,105.53654913902321,4.196475378104645,0.2373828657793514,2458555.916315358,20190313.4163154,1516.5374249657168,4.15205318265768,0.0113925,4.433619225,3.1627e-05,0.00052701,0.00011621,0.00043738,0.0051398,0.0073632,0.32227,0.00085612,7.2642e-05,1.2216,0.46408,APO,0.5051100000000001
610805,bK06W01T,3359270,       (2006 WT1),2006 WT1,,,Y,Y,20.0,,,,25,2459000.5,59000,20200531.0,J2000,0.6012483858717436,2.470146588034917,0.9849749391123286,13.693745146779671,244.8848232457242,170.58317550564468,172.85691626288158,3.9553182369575066,0.2538750276974927,2458319.6259580324,20180720.125958,1418.02052476371,3.8823286098938,0.00354441,1.3793780397,3.9425e-08,1.0535e-07,8.3674e-08,1.743e-05,2.2569e-05,3.5351999999999996e-05,8.319700000000001e-05,1.6869e-07,1.6241e-08,0.00028421,9.0716e-05,APO,0.5814600000000001
610817,bK06W03J,3359278,       (2006 WJ3),2006 WJ3,,,Y,Y,20.0,,,,38,2459000.5,59000,20200531.0,J2000,0.4238706227524917,1.751876304898172,1.00930740455565,15.359416488740449,232.5743348886813,178.5138271361091,300.3793061823545,2.494445205240694,0.4250587062337167,2459140.7646103776,20201018.2646104,846.9418334935965,2.31880036548555,0.020692099999999998,8.052744557,3.2227e-08,1.0256000000000001e-08,5.6473000000000005e-08,1.7118e-05,1.3815e-05,3.7429000000000004e-05,2.6804e-05,1.4603e-08,3.7326e-09,6.415e-05,7.4373e-06,APO,0.53586
613273,bK07A02C,3365953,       (2007 AC2),2007 AC2,,,Y,Y,21.8,,,,16,2459000.5,59000,20200531.0,J2000,0.7434979204833607,2.415766310830338,0.6196490823542218,9.513663390667672,294.46720208665937,91.05828226290458,213.52141184725983,4.211883539306455,0.26249539756039003,2459558.523453036,20211210.023453,1371.4526172489482,3.75483262764941,0.017021500000000002,6.624257155,0.00037026,0.0023469999999999997,0.00029245,0.005979399999999999,0.014613999999999999,0.016849,2.1726,0.004092,0.00038253,9.0899,1.9986,APO,0.57415
613278,bK07A02V,3365986,       (2007 AV2),2007 AV2,,,Y,Y,21.1,,,,17,2459000.5,59000,20200531.0,J2000,0.4739466619673626,1.4379064609985233,0.7564154935869692,12.310828945897892,285.9056560825005,293.3294848287698,222.57874644626733,2.119397428410076,0.5716209286813093,2459240.906266913,20210126.406266898,629.7879974942407,1.7242655646659601,0.038143199999999995,14.844189144000001,4.7528999999999996e-07,5.3328e-08,6.556199999999999e-07,3.0915e-05,6.0358999999999996e-05,0.00010709,0.00015645,7.860299999999999e-08,3.18e-08,0.00028700000000000004,3.5036e-05,APO,0.61197
613309,bK07A12B,3366074,       (2007 AB12),2007 AB12,,,Y,Y,18.9,,,,13,2459000.5,59000,20200531.0,J2000,0.7213263697769281,2.300163871577901,0.6409950162005695,7.80637655967037,65.42642903899174,283.0783798464776,308.12919816746535,3.9593327269552328,0.2825308703037552,2459184.0933955708,20201130.593395602,1274.197044779411,3.4885613820107104,0.00814025,3.1679410925,0.00019369,0.0016557000000000002,1.7738e-05,0.0010986,0.030271,0.044565,1.6168,0.0028499000000000003,0.00030505,5.9209,1.3758,APO,0.93304
613466,bK07B07D,3366807,       (2007 BD7),2007 BD7,,,Y,Y,21.1,,,,JPL 22,2454128.5,54128,20070128.0,J2000,0.4979841596501932,1.561530932603412,0.7839132633631192,4.843713852050041,343.7958896651725,219.70088660444716,331.97307037358553,2.339148601843704,0.5051009512476626,2454183.9877783484,20070324.487778302,712.7288101730059,1.95134513394389,0.0379223,14.758221490999999,0.00071228,0.0017664999999999998,0.00022543,0.0050143,0.0071751,0.0029178,0.055986,0.0026462,0.00085711,0.016684,1.2094,APO,0.43123999999999996
613546,bK07B29J,3367027,       (2007 BJ29),2007 BJ29,,,Y,Y,18.8,,,,JPL 39,2459000.5,59000,20200531.0,J2000,0.8254800831008198,2.184845965811066,0.3812991363908565,11.079460603973391,242.0640717441833,119.4762240158164,63.92907475442472,3.988392795231276,0.305191783876926,2458791.0281920033,20191103.528192002,1179.5861455601191,3.2295308571118904,0.0239518,9.321322006,3.5762e-08,1.769e-08,7.7594e-08,9.0252e-06,4.9556000000000005e-05,4.6547e-05,2.038e-05,3.2292e-08,3.7065e-09,6.4288e-05,1.4326e-05,APO,0.56172
614210,bK07C26S,3367903,       (2007 CS26),2007 CS26,,,Y,Y,21.1,,,,20,2459000.5,59000,20200531.0,J2000,0.5679879518172024,2.3306691108371522,1.006877136209138,21.94654699111231,143.6928855965919,24.09586992441732,259.5508975656413,3.654461085465166,0.277002152195106,2459363.1293212464,20210528.6293212,1299.628891498412,3.5581899835685498,0.0482472,18.776362824,2.6044e-05,0.00013117,4.0384e-06,0.00055987,2.1099000000000002e-05,0.0001038,0.11499000000000001,0.00020567,2.3384000000000002e-05,0.44575,0.10970999999999999,APO,0.46243
614646,bK07D40Y,3368861,       (2007 DY40),2007 DY40,,,Y,Y,21.1,,,,24,2459000.5,59000,20200531.0,J2000,0.5927099304208973,1.718381515144839,0.6998797268667852,5.889474239962838,160.21265536166442,115.00630179015492,275.2588945157991,2.736883303422892,0.4375469747989509,2459194.173160517,20201210.6731605,822.7688013736513,2.25261821046859,0.025028799999999997,9.740458096000001,3.5608000000000005e-07,7.657e-09,6.110000000000001e-07,3.8286e-05,5.0626999999999995e-05,7.9862e-05,2.7411e-05,1.2195000000000001e-08,2.9245e-09,6.3378e-05,5.499299999999999e-06,APO,0.67218
614649,bK07D41L,3368864,       (2007 DL41),2007 DL41,,,Y,Y,20.7,,,,36,2459000.5,59000,20200531.0,J2000,0.4764765763760169,1.4571751049179882,0.7628652997463022,4.671927187430749,150.742924645023,140.2031788087224,109.62105692931699,2.151484910089675,0.5603204323262858,2458804.860057915,20191117.360057898,642.4895099851807,1.75904041063704,0.046025800000000006,17.911860586,7.0832e-08,1.4401999999999999e-08,9.8346e-08,7.1509000000000004e-06,0.00011372,0.00011252,1.4471e-05,2.1265000000000002e-08,8.3072e-09,2.3191999999999998e-05,9.5254e-06,APO,0.5286
614847,bK07D84S,3369614,       (2007 DS84),2007 DS84,,,Y,Y,20.8,,,,54,2459000.5,59000,20200531.0,J2000,0.4466414467706833,1.866508182240392,1.032848267315225,8.911560294851787,30.62361563772767,172.8101210942532,54.06756918318136,2.7001680971655584,0.386508657974534,2458860.6129157967,20200112.112915803,931.4150991766901,2.55007556242763,0.030076599999999995,11.704910422000001,2.0353e-08,4.657e-08,2.8763e-08,6.7038999999999995e-06,1.1337e-05,2.5620999999999997e-05,7.0892e-05,6.7371e-08,1.4464999999999999e-08,0.00017821,3.4859e-05,AMO,0.42716000000000004
